key,paper,bmp,response_class,response_var,treatment,control,sign,treatment_control_flag,response_flag,response_flag_notes,species,link,error_class,xbar_e,n_e,sd_e,se_e,lcl_e,ucl_e,xbar_c,n_c,sd_c,se_c,lcl_c,ucl_c,notes,baseline_survival,beta_is_derived,survival_scale
7SS4IEI5,Blank et al. 2011b,stream_exclusion_and_buffers,abundance,abundance,unmowed buffers,mowed buffers,1,apples,0,NA,wintering_species,NA,standard_error,11,13,NA,3.1,NA,NA,0.3,13,NA,0.2,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,provide_overwintering_habitat,species_richness,species_richness,unmowed buffers,mowed buffers,1,apples,0,NA,wintering_species,NA,standard_error,3.3,13,NA,0.8,NA,NA,0.5,13,NA,0.3,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,stream_exclusion_and_buffers,species_richness,species_richness,unmowed buffers,mowed buffers,1,apples,0,NA,wintering_species,NA,standard_error,3.3,13,NA,0.8,NA,NA,0.5,13,NA,0.3,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,provide_overwintering_habitat,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,american_kestrel,NA,standard_deviation,0.1,13,0.5,NA,NA,NA,0,13,0,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,stream_exclusion_and_buffers,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,american_kestrel,NA,standard_deviation,0.1,13,0.5,NA,NA,NA,0,13,0,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,provide_overwintering_habitat,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,eastern_bluebird,NA,standard_deviation,0.1,13,4,NA,NA,NA,0,13,0,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,stream_exclusion_and_buffers,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,eastern_bluebird,NA,standard_deviation,0.1,13,4,NA,NA,NA,0,13,0,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,provide_overwintering_habitat,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,field_sparrow,NA,standard_deviation,11.3,13,34.7,NA,NA,NA,0,13,0,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,stream_exclusion_and_buffers,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,field_sparrow,NA,standard_deviation,11.3,13,34.7,NA,NA,NA,0,13,0,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,provide_overwintering_habitat,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,savannah_sparrow,NA,standard_deviation,7.2,13,16.2,NA,NA,NA,0.6,13,2.1,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,stream_exclusion_and_buffers,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,savannah_sparrow,NA,standard_deviation,7.2,13,16.2,NA,NA,NA,0.6,13,2.1,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,provide_overwintering_habitat,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,song_sparrow,NA,standard_deviation,70.1,13,60.1,NA,NA,NA,2.1,13,5.3,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,stream_exclusion_and_buffers,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,song_sparrow,NA,standard_deviation,70.1,13,60.1,NA,NA,NA,2.1,13,5.3,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,provide_overwintering_habitat,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,swamp_sparrow,NA,standard_deviation,5.5,13,13.3,NA,NA,NA,0,13,0,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,stream_exclusion_and_buffers,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,swamp_sparrow,NA,standard_deviation,5.5,13,13.3,NA,NA,NA,0,13,0,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,provide_overwintering_habitat,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,white_throated_sparrow,NA,standard_deviation,15.9,13,51,NA,NA,NA,1.6,13,5.7,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,stream_exclusion_and_buffers,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,white_throated_sparrow,NA,standard_deviation,15.9,13,51,NA,NA,NA,1.6,13,5.7,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,provide_overwintering_habitat,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,dark_eyed_junco,NA,standard_deviation,3.4,13,12.2,NA,NA,NA,0.7,13,2.4,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
7SS4IEI5,Blank et al. 2011b,stream_exclusion_and_buffers,abundance,winter density (birds/10 ha),unmowed buffers,mowed buffers,1,apples,0,NA,dark_eyed_junco,NA,standard_deviation,3.4,13,12.2,NA,NA,NA,0.7,13,2.4,NA,NA,NA,"For the delay_hay treatment, the treatment and control should be switched",NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,montezuma_quail,NA,standard_error,0.33,7,NA,0.33,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,montezuma_quail,NA,standard_error,0,7,NA,0,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,scaled_quail,NA,standard_error,0.24,7,NA,0.24,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,scaled_quail,NA,standard_error,0.18,7,NA,0.18,NA,NA,0.21,7,NA,0.21,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,gambels_quail,NA,standard_error,0,7,NA,0,NA,NA,0.24,7,NA,0.24,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,gambels_quail,NA,standard_error,0,7,NA,0,NA,NA,0.14,7,NA,0.09,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,mourning_dove,NA,standard_error,0.29,7,NA,0.24,NA,NA,0.24,7,NA,0.16,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,mourning_dove,NA,standard_error,1.36,7,NA,0.48,NA,NA,1.86,7,NA,0.74,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,horned_lark,NA,standard_error,2.05,7,NA,1.2,NA,NA,2.38,7,NA,1.6,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,horned_lark,NA,standard_error,2.25,7,NA,2.13,NA,NA,3.43,7,NA,1.98,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,spotted_towhee,NA,standard_error,0.05,7,NA,0.05,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,spotted_towhee,NA,standard_error,0,7,NA,0,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,canyon_towhee,NA,standard_error,0.52,7,NA,0.23,NA,NA,0.14,7,NA,0.1,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,canyon_towhee,NA,standard_error,0.5,7,NA,0.26,NA,NA,0.21,7,NA,0.1,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,cassins_sparrow,NA,standard_error,0.1,7,NA,0.1,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,cassins_sparrow,NA,standard_error,0.96,7,NA,0.45,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,rufous_crowned_sparrow,NA,standard_error,0.95,7,NA,0.11,NA,NA,0.1,7,NA,0.1,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,rufous_crowned_sparrow,NA,standard_error,1.04,7,NA,0.32,NA,NA,0.07,7,NA,0.07,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,chipping_sparrow,NA,standard_error,1.67,7,NA,1.03,NA,NA,0.52,7,NA,0.36,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,chipping_sparrow,NA,standard_error,5.71,7,NA,1.66,NA,NA,6,7,NA,2.8,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,brewers_sparrow,NA,standard_error,0,7,NA,0,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,brewers_sparrow,NA,standard_error,0.18,7,NA,0.18,NA,NA,0.43,7,NA,0.43,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,vesper_sparrow,NA,standard_error,1.76,7,NA,0.64,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,vesper_sparrow,NA,standard_error,8.96,7,NA,2.67,NA,NA,2.89,7,NA,1.61,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,lark_sparrow,NA,standard_error,0,7,NA,0,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,lark_sparrow,NA,standard_error,0,7,NA,0,NA,NA,0.07,7,NA,0.07,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,lark_bunting,NA,standard_error,0,7,NA,0,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,lark_bunting,NA,standard_error,0.39,7,NA,0.39,NA,NA,0.21,7,NA,0.21,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,grasshopper_sparrow,NA,standard_error,0.1,7,NA,0.1,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,grasshopper_sparrow,NA,standard_error,1.96,7,NA,0.47,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,dark_eyed_junco,NA,standard_error,1.14,7,NA,0.48,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,dark_eyed_junco,NA,standard_error,0.18,7,NA,0.18,NA,NA,0.25,7,NA,0.21,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,chestnut_collared_longspur,NA,standard_error,0,7,NA,0,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,chestnut_collared_longspur,NA,standard_error,1.79,7,NA,1.79,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,eastern_meadowlark,NA,standard_error,1.19,7,NA,0.66,NA,NA,0.05,7,NA,0.05,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,eastern_meadowlark,NA,standard_error,1.14,7,NA,0.6,NA,NA,0.39,7,NA,0.24,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,house_finch,NA,standard_error,0.19,7,NA,0.19,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,house_finch,NA,standard_error,0,7,NA,0,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,northern_harrier,NA,standard_error,0.1,7,NA,0.06,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,northern_harrier,NA,standard_error,0.07,7,NA,0.05,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,red_tailed_hawk,NA,standard_error,0.1,7,NA,0.1,NA,NA,0.05,7,NA,0.05,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,red_tailed_hawk,NA,standard_error,0.07,7,NA,0.05,NA,NA,0.11,7,NA,0.07,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,american_kestrel,NA,standard_error,0.1,7,NA,0.06,NA,NA,0.1,7,NA,0.06,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,american_kestrel,NA,standard_error,0.21,7,NA,0.1,NA,NA,0.18,7,NA,0.07,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,greater_roadrunner,NA,standard_error,0,7,NA,0,NA,NA,0.1,7,NA,0.06,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,greater_roadrunner,NA,standard_error,0.04,7,NA,0.04,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,red_naped_sapsucker,NA,standard_error,0.1,7,NA,0.1,NA,NA,0.29,7,NA,0.11,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,red_naped_sapsucker,NA,standard_error,0,7,NA,0,NA,NA,0.07,7,NA,0.07,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,ladder_backed_woodpecker,NA,standard_error,0.1,7,NA,0.06,NA,NA,0.05,7,NA,0.05,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,ladder_backed_woodpecker,NA,standard_error,0.07,7,NA,0.05,NA,NA,0.07,7,NA,0.05,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,northern_flicker,NA,standard_error,0.29,7,NA,0.2,NA,NA,0.19,7,NA,0.14,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,northern_flicker,NA,standard_error,0.29,7,NA,0.12,NA,NA,0.25,7,NA,0.13,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,says_phoebe,NA,standard_error,0.24,7,NA,0.14,NA,NA,0.38,7,NA,0.14,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,says_phoebe,NA,standard_error,0.04,7,NA,0.04,NA,NA,0.14,7,NA,0.09,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,loggerhead_shrike,NA,standard_error,0.1,7,NA,0.06,NA,NA,0.05,7,NA,0.05,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,loggerhead_shrike,NA,standard_error,0.43,7,NA,0.11,NA,NA,0.21,7,NA,0.14,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,mexican_jay,NA,standard_error,2.62,7,NA,0.73,NA,NA,0.62,7,NA,0.28,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,mexican_jay,NA,standard_error,1.5,7,NA,0.63,NA,NA,0.96,7,NA,0.54,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,chihuahuan_raven,NA,standard_error,0.14,7,NA,0.1,NA,NA,0.1,7,NA,0.06,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,chihuahuan_raven,NA,standard_error,0.29,7,NA,0.16,NA,NA,0.39,7,NA,0.16,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,bridled_titmouse,NA,standard_error,0.14,7,NA,0.14,NA,NA,0.33,7,NA,0.22,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,bridled_titmouse,NA,standard_error,0.07,7,NA,0.07,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,verdin,NA,standard_error,0.1,7,NA,0.1,NA,NA,0.1,7,NA,0.1,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,verdin,NA,standard_error,0,7,NA,0,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,bushtit,NA,standard_error,0.62,7,NA,0.62,NA,NA,0.48,7,NA,0.48,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,bushtit,NA,standard_error,0.18,7,NA,0.18,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,cactus_wren,NA,standard_error,0.29,7,NA,0.2,NA,NA,0.1,7,NA,0.1,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,cactus_wren,NA,standard_error,0.04,7,NA,0.04,NA,NA,0.25,7,NA,0.16,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,bewicks_wren,NA,standard_error,0.19,7,NA,0.12,NA,NA,0.05,7,NA,0.05,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,bewicks_wren,NA,standard_error,0.93,7,NA,0.34,NA,NA,0.64,7,NA,0.2,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,ruby_crowned_kinglet,NA,standard_error,0.1,7,NA,0.06,NA,NA,0.14,7,NA,0.07,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,ruby_crowned_kinglet,NA,standard_error,0.07,7,NA,0.05,NA,NA,0.11,7,NA,0.05,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,eastern_bluebird,NA,standard_error,0.1,7,NA,0.06,NA,NA,0.14,7,NA,0.14,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,eastern_bluebird,NA,standard_error,0,7,NA,0,NA,NA,0,7,NA,0,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,western_bluebird,NA,standard_error,0.05,7,NA,0.05,NA,NA,0.29,7,NA,0.18,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 97-98,Ungrazed,Grazed,1,apples,0,NA,western_bluebird,NA,standard_error,0,7,NA,0,NA,NA,0.07,7,NA,0.07,NA,NA,NA,NA,NA,NA
IF3VCNWP,Bock and Bock 1999,provide_overwintering_habitat,abundance,abundance - 96-97,Ungrazed,Grazed,1,apples,0,NA,mountain_bluebird,NA,standard_error,0,7,NA,0,NA,NA,0.33,7,NA,0.19,NA,NA,NA,NA,NA,NA
